Student_ID,Age,Gender,University_Year,Major,Attendance_Percentage,Study_Hours_Per_Week,CGPA,Academic_Performance,Programming_Skill,Projects_Completed,Certifications,Hackathons,GitHub_Profile,Internships,Leadership_Experience,LinkedIn_Profile,Resume_Score,Communication_Skills,Teamwork,Problem_Solving,English_Proficiency,Interview_Score,Employability_Score,Placement_Status,Company_Tier,Career_Field,Placement_Mode,Starting_Salary_USD
ST002517,21,Female,Senior,Artificial Intelligence,66,31,3.17,Average,9,12,4,4,Yes,5,No,Yes,100,8,7,6,Advanced,82,237.55,Placed,Tier 1,AI Engineer,Campus Placement,108508
ST002518,21,Female,Freshman,Business Analytics,81,18,3.11,Average,5,4,3,4,No,2,No,No,79,7,7,6,Intermediate,57,167.35,Not Placed,No Company,Not Placed,Not Applicable,0
ST002519,19,Male,Sophomore,Artificial Intelligence,87,15,3.13,Average,8,9,0,4,Yes,4,No,Yes,98,6,5,8,Intermediate,91,219.85,Not Placed,No Company,Not Placed,Not Applicable,0
ST002520,19,Female,Sophomore,Data Science,81,10,2.81,Average,8,8,3,4,Yes,4,No,No,100,6,7,7,Intermediate,74,207.65,Not Placed,No Company,Not Placed,Not Applicable,0
ST002521,22,Male,Freshman,Artificial Intelligence,98,31,3.35,Good,8,11,2,3,Yes,4,Yes,Yes,100,8,7,7,Advanced,73,223.75,Placed,Tier 1,Data Scientist,Campus Placement,96317
ST002522,20,Male,Junior,Artificial Intelligence,73,29,2.97,Average,9,10,2,5,Yes,4,No,Yes,100,7,7,8,Intermediate,82,224.55,Placed,Tier 1,AI Engineer,Campus Placement,90139
ST002523,21,Female,Junior,Computer Science,85,34,3.47,Good,8,10,1,1,Yes,5,No,Yes,100,10,4,9,Advanced,93,245.05,Placed,Tier 1,Full Stack Developer,Off-Campus,89862
ST002524,20,Male,Junior,Information Technology,85,9,3.05,Average,8,9,2,6,Yes,3,No,Yes,95,6,7,8,Intermediate,71,205.75,Not Placed,No Company,Not Placed,Not Applicable,0
ST002525,19,Female,Senior,Software Engineering,76,18,2.8,Average,7,4,1,0,Yes,3,No,Yes,83,7,5,6,Advanced,56,173.4,Not Placed,No Company,Not Placed,Not Applicable,0
ST002526,20,Male,Sophomore,Information Technology,65,22,2.71,Average,6,9,0,3,No,3,No,No,91,6,6,6,Intermediate,54,175.95,Placed,Tier 2,IT Support Engineer,Referral,67766
ST002527,28,Male,Junior,Computer Science,89,18,3.33,Good,7,11,0,5,No,5,No,No,100,7,8,8,Advanced,62,215.95,Placed,Tier 1,Full Stack Developer,Campus Placement,78677
ST002528,20,Female,Freshman,Software Engineering,70,14,2.78,Average,7,8,0,5,Yes,4,Yes,Yes,100,9,9,5,Advanced,66,196.7,Not Placed,No Company,Not Placed,Not Applicable,0
ST002529,22,Female,Senior,Data Science,89,16,3.28,Good,9,11,4,5,Yes,4,Yes,Yes,100,10,10,9,Advanced,89,245.7,Placed,Tier 1,Data Scientist,Off-Campus,71997
ST002530,22,Female,Senior,Information Technology,83,13,2.91,Average,4,5,1,1,No,2,Yes,Yes,80,8,7,3,Intermediate,63,158.65,Placed,Tier 2,Cloud Engineer,Campus Placement,61130
ST002531,19,Female,Freshman,Computer Science,93,24,3.35,Good,8,8,1,2,Yes,5,Yes,Yes,100,10,10,9,Advanced,91,238.25,Placed,Tier 1,Backend Developer,Campus Placement,106625
ST002532,21,Male,Senior,Software Engineering,69,15,2.71,Average,7,10,0,3,No,4,Yes,Yes,100,10,7,4,Advanced,71,202.15,Placed,Tier 1,Software Engineer,Campus Placement,72929
ST002533,30,Female,Senior,Computer Science,70,21,3.03,Average,8,10,3,2,Yes,4,No,No,100,7,5,10,Advanced,97,234.45,Placed,Tier 1,Backend Developer,Campus Placement,72878
ST002534,18,Female,Senior,Artificial Intelligence,63,17,2.7,Average,7,4,1,7,Yes,2,No,Yes,84,6,8,6,Intermediate,72,173.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST002535,21,Female,Junior,Software Engineering,86,22,2.96,Average,6,8,3,4,Yes,3,No,Yes,87,8,6,5,Advanced,62,187.0,Not Placed,No Company,Not Placed,Not Applicable,0
ST002536,22,Female,Junior,Artificial Intelligence,95,28,3.41,Good,10,12,4,6,Yes,5,No,Yes,100,8,8,10,Advanced,100,262.15,Placed,Tier 1,Machine Learning Engineer,Off-Campus,91576
ST002537,20,Female,Sophomore,Software Engineering,87,21,3.2,Good,5,5,3,3,Yes,3,No,Yes,87,7,7,8,Advanced,62,184.6,Not Placed,No Company,Not Placed,Not Applicable,0
ST002538,20,Female,Senior,Software Engineering,81,31,3.1,Average,8,11,4,4,Yes,4,Yes,Yes,100,10,9,8,Advanced,78,231.5,Not Placed,No Company,Not Placed,Not Applicable,0
ST002539,21,Male,Senior,Cybersecurity,100,23,3.59,Good,8,11,0,1,Yes,5,Yes,Yes,100,10,7,9,Advanced,92,246.85,Placed,Tier 1,Cybersecurity Analyst,Campus Placement,106438
ST002540,24,Male,Junior,Software Engineering,87,28,3.13,Average,7,8,0,1,Yes,4,No,No,92,10,5,7,Advanced,67,206.05,Placed,Tier 1,Software Engineer,Campus Placement,103353
ST002541,20,Female,Junior,Cybersecurity,87,24,3.22,Good,8,10,4,7,Yes,4,No,No,100,8,6,9,Advanced,86,233.3,Placed,Tier 1,Penetration Tester,Internship Conversion,81042
ST002542,21,Male,Junior,Information Technology,78,23,3.14,Average,6,5,2,5,Yes,3,No,Yes,88,9,6,7,Advanced,81,198.0,Not Placed,No Company,Not Placed,Not Applicable,0
ST002543,20,Male,Junior,Software Engineering,89,19,3.16,Average,9,7,1,5,Yes,4,No,Yes,100,6,6,9,Intermediate,71,214.4,Placed,Tier 1,Software Engineer,Campus Placement,106988
ST002544,20,Female,Sophomore,Computer Science,92,25,3.23,Good,8,7,2,4,Yes,3,No,No,100,8,7,8,Advanced,90,219.45,Placed,Tier 1,Full Stack Developer,Referral,104650
ST002545,21,Female,Sophomore,Software Engineering,81,15,2.98,Average,9,12,0,5,Yes,5,Yes,No,100,10,10,8,Advanced,77,234.2,Placed,Tier 1,Software Engineer,Off-Campus,80410
ST002546,19,Female,Freshman,Information Technology,67,20,3.0,Average,8,8,2,4,Yes,4,Yes,Yes,100,9,9,6,Advanced,76,214.0,Placed,Tier 1,Cloud Engineer,Off-Campus,97990
ST002547,20,Female,Sophomore,Business Analytics,69,24,2.86,Average,6,6,5,4,No,4,No,Yes,95,10,5,6,Advanced,80,206.9,Placed,Tier 1,Data Analyst,Campus Placement,106153
ST002548,27,Female,Junior,Cybersecurity,69,29,3.08,Average,7,5,2,3,Yes,3,Yes,Yes,87,9,9,9,Advanced,89,208.8,Placed,Tier 1,Cybersecurity Analyst,Campus Placement,101298
ST002549,20,Female,Sophomore,Software Engineering,89,23,3.14,Average,7,10,1,2,No,5,No,Yes,100,9,5,8,Advanced,70,220.6,Placed,Tier 1,DevOps Engineer,Campus Placement,88116
ST002550,22,Female,Sophomore,Software Engineering,84,5,2.66,Average,8,9,0,2,Yes,2,No,Yes,85,7,5,7,Intermediate,70,188.4,Placed,Tier 1,Software Engineer,Referral,77721
ST002551,21,Male,Sophomore,Artificial Intelligence,92,20,3.42,Good,6,10,0,1,Yes,5,No,Yes,100,8,5,6,Advanced,81,218.8,Placed,Tier 1,Data Scientist,Campus Placement,98562
ST002552,19,Male,Junior,Data Science,99,38,3.92,Excellent,9,8,5,4,Yes,5,Yes,No,100,10,6,10,Advanced,97,261.8,Placed,Tier 1,Data Scientist,Referral,93000
ST002553,23,Male,Freshman,Cybersecurity,81,22,3.13,Average,7,8,2,5,Yes,4,Yes,No,100,10,10,8,Advanced,79,219.45,Placed,Tier 1,Penetration Tester,Campus Placement,80173
ST002554,20,Male,Sophomore,Software Engineering,73,27,3.17,Average,7,9,4,3,Yes,5,Yes,No,100,9,8,9,Advanced,92,236.55,Placed,Tier 1,DevOps Engineer,Off-Campus,96883
ST002555,21,Female,Sophomore,Software Engineering,82,17,3.0,Average,7,7,1,3,Yes,3,Yes,Yes,96,9,9,6,Advanced,58,191.3,Placed,Tier 1,Software Engineer,Campus Placement,87995
ST002556,20,Female,Junior,Computer Science,80,23,3.2,Good,8,11,2,2,Yes,4,No,Yes,100,7,6,8,Advanced,79,224.5,Placed,Tier 1,Full Stack Developer,Campus Placement,96157
ST002557,22,Male,Sophomore,Artificial Intelligence,86,25,3.25,Good,8,11,5,2,Yes,5,Yes,Yes,100,10,7,8,Advanced,83,242.75,Placed,Tier 1,Machine Learning Engineer,Off-Campus,72680
ST002558,21,Female,Senior,Cybersecurity,64,31,3.09,Average,7,7,2,4,Yes,4,No,Yes,100,9,5,7,Advanced,72,209.35,Placed,Tier 1,SOC Analyst,Campus Placement,83514
ST002559,22,Female,Junior,Computer Science,94,34,3.81,Excellent,9,10,3,2,Yes,5,Yes,Yes,100,10,7,10,Advanced,87,256.15,Not Placed,No Company,Not Placed,Not Applicable,0
ST002560,21,Female,Senior,Computer Science,83,19,3.11,Average,8,11,3,4,Yes,4,No,Yes,100,7,7,7,Advanced,79,222.65,Placed,Tier 1,Backend Developer,Referral,91035
ST002561,23,Female,Junior,Software Engineering,62,14,2.71,Average,8,8,0,0,Yes,5,No,Yes,100,10,5,7,Advanced,98,226.65,Placed,Tier 1,Software Engineer,Internship Conversion,75855
ST002562,21,Male,Sophomore,Software Engineering,87,22,3.23,Good,7,8,2,5,Yes,4,No,Yes,100,8,8,8,Advanced,87,220.95,Placed,Tier 1,Software Engineer,Off-Campus,99216
ST002563,22,Male,Junior,Artificial Intelligence,90,29,3.76,Excellent,10,12,2,5,Yes,5,No,Yes,100,7,8,10,Intermediate,89,256.9,Placed,Tier 1,Data Scientist,Campus Placement,103087
ST002564,21,Male,Freshman,Information Technology,71,9,2.6,Average,6,9,1,0,Yes,4,Yes,Yes,96,8,6,6,Advanced,75,196.8,Not Placed,No Company,Not Placed,Not Applicable,0
ST002565,20,Female,Sophomore,Artificial Intelligence,73,19,2.68,Average,9,15,2,5,Yes,5,Yes,No,100,10,9,7,Advanced,87,241.7,Placed,Tier 1,Data Scientist,Off-Campus,92042
ST002566,21,Male,Sophomore,Artificial Intelligence,73,37,3.08,Average,9,10,2,5,Yes,5,No,Yes,100,8,7,9,Advanced,97,242.7,Placed,Tier 1,Machine Learning Engineer,Off-Campus,87257
ST002567,22,Female,Sophomore,Electrical Engineering,57,20,2.45,Poor,4,8,0,5,Yes,3,Yes,Yes,90,8,9,5,Advanced,64,168.75,Placed,Tier 2,Automation Engineer,Campus Placement,63470
ST002568,19,Male,Junior,Information Technology,81,12,2.68,Average,7,10,3,2,No,4,Yes,Yes,100,9,9,6,Advanced,77,211.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST002569,20,Female,Sophomore,Artificial Intelligence,70,8,2.59,Poor,8,12,2,6,Yes,5,Yes,Yes,100,10,10,5,Advanced,66,215.85,Placed,Tier 1,AI Engineer,Off-Campus,91825
ST002570,21,Female,Senior,Software Engineering,88,16,3.57,Good,9,11,1,3,Yes,5,No,No,100,6,7,9,Advanced,73,234.55,Placed,Tier 1,DevOps Engineer,Campus Placement,78748
ST002571,25,Male,Junior,Data Science,96,33,3.84,Excellent,9,10,4,3,Yes,5,Yes,Yes,100,10,8,10,Advanced,97,263.1,Placed,Tier 1,Data Analyst,Campus Placement,90251
ST002572,21,Female,Sophomore,Computer Science,59,14,2.42,Poor,6,9,1,3,Yes,3,Yes,No,100,9,8,5,Advanced,85,195.3,Placed,Tier 1,Backend Developer,Off-Campus,92906
ST002573,23,Female,Junior,Electrical Engineering,94,14,3.02,Average,5,7,2,4,Yes,5,No,Yes,98,8,7,7,Advanced,71,202.2,Placed,Tier 1,Embedded Systems Engineer,Campus Placement,96790
ST002574,19,Female,Junior,Business Analytics,75,14,2.84,Average,5,8,3,4,No,3,Yes,Yes,99,10,9,4,Advanced,64,187.8,Placed,Tier 1,Business Analyst,Campus Placement,89788
ST002575,20,Male,Sophomore,Cybersecurity,60,22,2.65,Average,8,10,1,3,No,4,No,No,100,8,5,7,Advanced,70,208.25,Placed,Tier 1,SOC Analyst,Campus Placement,108657
ST002576,23,Female,Sophomore,Artificial Intelligence,64,26,2.74,Average,9,11,1,0,Yes,5,No,Yes,100,8,4,9,Advanced,84,231.6,Not Placed,No Company,Not Placed,Not Applicable,0
ST002577,21,Male,Senior,Artificial Intelligence,87,32,3.42,Good,8,9,3,5,Yes,4,Yes,Yes,100,8,10,9,Advanced,95,237.3,Placed,Tier 1,Machine Learning Engineer,Campus Placement,76604
ST002578,21,Female,Freshman,Cybersecurity,85,23,3.18,Average,7,8,1,5,Yes,4,Yes,Yes,100,10,10,8,Advanced,93,225.7,Placed,Tier 1,Penetration Tester,Off-Campus,87675
ST002579,21,Male,Junior,Business Analytics,83,16,2.94,Average,6,12,2,2,Yes,5,No,Yes,100,8,5,6,Advanced,74,215.1,Placed,Tier 1,Business Analyst,Off-Campus,93931
ST002580,22,Female,Senior,Business Analytics,79,27,3.15,Average,5,6,4,1,Yes,4,No,Yes,91,8,6,7,Advanced,62,193.55,Not Placed,No Company,Not Placed,Not Applicable,0
ST002581,22,Male,Sophomore,Business Analytics,74,28,3.41,Good,7,6,3,2,No,4,No,Yes,100,8,6,7,Advanced,73,212.15,Placed,Tier 1,Business Analyst,Campus Placement,99783
ST002582,21,Male,Senior,Electrical Engineering,94,12,3.18,Average,4,4,1,4,Yes,4,Yes,Yes,91,10,9,6,Advanced,71,188.0,Placed,Tier 1,Embedded Systems Engineer,Campus Placement,74876
ST002583,18,Male,Senior,Computer Science,96,27,3.56,Good,8,8,2,4,Yes,5,No,Yes,100,7,6,8,Advanced,79,228.9,Placed,Tier 1,Full Stack Developer,Campus Placement,84746
ST002584,22,Female,Sophomore,Information Technology,84,24,3.06,Average,8,8,4,3,No,4,No,Yes,100,8,8,8,Advanced,76,219.9,Not Placed,No Company,Not Placed,Not Applicable,0
ST002585,20,Female,Senior,Software Engineering,87,23,3.24,Good,9,7,2,2,Yes,4,No,Yes,100,7,4,10,Intermediate,80,225.6,Placed,Tier 1,DevOps Engineer,Internship Conversion,98636
ST002586,21,Male,Senior,Data Science,97,25,3.19,Average,9,14,4,5,No,5,Yes,No,100,9,8,8,Advanced,88,250.85,Placed,Tier 1,Data Scientist,Internship Conversion,100859
ST002587,25,Female,Senior,Computer Science,77,18,2.9,Average,8,14,1,4,Yes,5,No,Yes,100,8,6,9,Advanced,65,226.5,Placed,Tier 1,Software Engineer,Internship Conversion,75797
ST002588,22,Female,Senior,Computer Science,89,19,3.11,Average,10,13,2,3,Yes,5,No,Yes,100,8,6,9,Advanced,83,246.15,Placed,Tier 1,Backend Developer,Internship Conversion,75413
ST002589,21,Female,Junior,Cybersecurity,91,10,3.0,Average,6,10,1,3,Yes,5,Yes,Yes,100,10,6,7,Advanced,90,224.5,Placed,Tier 1,SOC Analyst,Internship Conversion,99589
ST002590,22,Male,Senior,Information Technology,80,16,3.14,Average,5,8,2,1,Yes,3,No,Yes,96,8,5,6,Advanced,69,192.4,Placed,Tier 1,IT Support Engineer,Off-Campus,77168
ST002591,22,Female,Junior,Information Technology,84,29,3.56,Good,7,6,0,2,No,3,Yes,Yes,85,10,8,7,Advanced,61,198.4,Placed,Tier 1,IT Support Engineer,Campus Placement,92159
ST002592,20,Female,Junior,Computer Science,93,8,3.11,Average,5,6,3,0,Yes,3,No,No,91,8,5,6,Advanced,82,194.45,Placed,Tier 1,Backend Developer,Off-Campus,76535
ST002593,23,Female,Senior,Artificial Intelligence,65,30,3.0,Average,9,12,2,3,Yes,5,Yes,No,100,10,9,9,Advanced,77,239.5,Placed,Tier 1,Data Scientist,Campus Placement,85979
ST002594,20,Female,Senior,Computer Science,76,17,2.7,Average,6,8,3,1,Yes,3,No,No,92,7,7,6,Intermediate,57,182.1,Placed,Tier 1,Software Engineer,Campus Placement,103302
ST002595,22,Female,Junior,Data Science,83,28,3.55,Good,7,9,1,2,Yes,4,Yes,Yes,100,9,10,8,Advanced,76,222.75,Placed,Tier 1,Data Analyst,Internship Conversion,77104
ST002596,20,Male,Freshman,Software Engineering,100,24,3.66,Good,9,12,3,3,Yes,5,No,Yes,100,8,7,9,Intermediate,92,254.4,Placed,Tier 1,DevOps Engineer,Internship Conversion,82159
ST002597,21,Male,Junior,Cybersecurity,94,10,3.37,Good,9,9,0,6,Yes,4,Yes,Yes,100,8,9,10,Advanced,95,238.05,Placed,Tier 1,Penetration Tester,Campus Placement,84573
ST002598,23,Female,Sophomore,Artificial Intelligence,78,22,2.86,Average,8,8,1,3,Yes,3,No,Yes,100,9,8,9,Advanced,83,214.9,Placed,Tier 1,AI Engineer,Off-Campus,108589
ST002599,21,Male,Senior,Information Technology,80,23,3.08,Average,5,7,0,2,No,3,Yes,Yes,89,9,7,4,Advanced,68,181.9,Placed,Tier 1,IT Support Engineer,Referral,106998
ST002600,22,Female,Sophomore,Computer Science,76,25,3.08,Average,7,9,1,4,Yes,4,No,No,100,7,6,7,Intermediate,81,212.2,Placed,Tier 1,Full Stack Developer,Campus Placement,73478
ST002601,19,Female,Junior,Computer Science,77,5,2.76,Average,6,7,2,2,Yes,3,No,Yes,100,5,5,5,Intermediate,58,176.4,Not Placed,No Company,Not Placed,Not Applicable,0
ST002602,18,Male,Freshman,Artificial Intelligence,84,18,3.17,Average,8,10,4,4,Yes,4,No,Yes,100,10,7,8,Advanced,91,237.05,Placed,Tier 1,AI Engineer,Internship Conversion,92343
ST002603,21,Male,Freshman,Data Science,90,24,3.35,Good,10,13,4,5,Yes,5,No,Yes,100,8,7,10,Advanced,93,259.75,Placed,Tier 1,Data Analyst,Off-Campus,88110
ST002604,19,Female,Junior,Computer Science,82,28,3.17,Average,5,6,2,3,No,3,No,No,89,8,7,5,Advanced,68,184.25,Not Placed,No Company,Not Placed,Not Applicable,0
ST002605,20,Female,Junior,Computer Science,98,22,3.42,Good,6,7,1,3,Yes,3,No,No,87,6,7,6,Intermediate,66,188.9,Not Placed,No Company,Not Placed,Not Applicable,0
ST002606,21,Male,Sophomore,Software Engineering,77,38,3.52,Good,9,11,0,6,Yes,5,No,Yes,100,9,8,9,Advanced,97,250.3,Placed,Tier 1,Software Engineer,Campus Placement,89939
ST002607,23,Male,Senior,Computer Science,86,20,3.21,Good,9,12,0,5,Yes,5,Yes,Yes,100,10,9,7,Advanced,97,245.65,Placed,Tier 1,Full Stack Developer,Off-Campus,101600
ST002608,18,Male,Senior,Cybersecurity,83,21,3.32,Good,9,9,4,2,Yes,5,No,Yes,100,10,6,9,Advanced,100,252.8,Placed,Tier 1,Penetration Tester,Campus Placement,71758
ST002609,20,Female,Senior,Business Analytics,82,26,2.91,Average,4,7,0,2,Yes,3,Yes,No,81,8,9,5,Intermediate,66,171.95,Not Placed,No Company,Not Placed,Not Applicable,0
ST002610,18,Male,Sophomore,Software Engineering,90,19,3.37,Good,10,13,1,3,Yes,5,No,Yes,100,8,6,10,Advanced,88,253.05,Placed,Tier 1,Software Engineer,Campus Placement,99374
ST002611,20,Female,Junior,Cybersecurity,81,9,3.15,Average,6,6,3,3,Yes,5,No,Yes,100,8,7,8,Advanced,87,218.25,Placed,Tier 1,SOC Analyst,Campus Placement,88337
ST002612,20,Female,Senior,Business Analytics,79,21,3.07,Average,5,6,3,0,No,3,No,Yes,91,7,6,6,Intermediate,65,183.35,Not Placed,No Company,Not Placed,Not Applicable,0
ST002613,23,Female,Junior,Computer Science,87,23,3.18,Average,7,7,0,1,Yes,4,Yes,Yes,96,10,7,6,Advanced,95,218.0,Placed,Tier 1,Full Stack Developer,Campus Placement,99569
ST002614,22,Female,Senior,Electrical Engineering,81,26,3.22,Good,4,8,1,0,Yes,4,No,Yes,89,9,4,8,Advanced,77,201.0,Placed,Tier 1,Embedded Systems Engineer,Campus Placement,108446
ST002615,23,Male,Senior,Cybersecurity,62,21,2.76,Average,5,9,2,2,Yes,4,No,Yes,94,9,7,5,Advanced,58,187.6,Not Placed,No Company,Not Placed,Not Applicable,0
ST002616,23,Male,Freshman,Software Engineering,96,21,3.54,Good,10,14,0,3,Yes,5,No,Yes,100,7,6,10,Intermediate,94,257.1,Placed,Tier 1,DevOps Engineer,Campus Placement,101281
ST002617,19,Male,Junior,Electrical Engineering,91,21,3.25,Good,5,6,0,2,Yes,4,No,Yes,86,6,5,7,Intermediate,71,188.05,Placed,Tier 1,Automation Engineer,Campus Placement,97415
ST002618,19,Female,Junior,Computer Science,77,21,2.9,Average,6,10,3,3,Yes,5,Yes,Yes,100,10,8,7,Advanced,84,223.0,Placed,Tier 1,Full Stack Developer,Referral,71620
ST002619,21,Female,Sophomore,Information Technology,79,13,2.9,Average,7,6,3,2,No,3,No,Yes,88,6,6,7,Intermediate,64,187.4,Not Placed,No Company,Not Placed,Not Applicable,0
ST002620,21,Female,Junior,Business Analytics,70,22,2.83,Average,5,6,1,2,No,3,No,Yes,90,7,6,7,Advanced,76,183.95,Placed,Tier 1,Business Analyst,Referral,96854
ST002621,21,Female,Senior,Business Analytics,75,16,2.83,Average,5,9,0,2,No,5,No,Yes,99,8,6,4,Advanced,56,187.15,Placed,Tier 1,Business Analyst,Off-Campus,107322
ST002622,23,Male,Sophomore,Data Science,84,28,3.42,Good,9,13,2,4,Yes,5,No,No,100,7,6,9,Advanced,78,242.3,Placed,Tier 1,AI Engineer,Campus Placement,75596
ST002623,21,Male,Sophomore,Computer Science,85,18,3.28,Good,6,7,1,3,Yes,5,Yes,No,100,10,9,8,Advanced,86,222.7,Placed,Tier 1,Full Stack Developer,Campus Placement,81005
ST002624,19,Male,Senior,Computer Science,88,10,2.93,Average,7,8,1,4,Yes,4,Yes,Yes,100,9,7,8,Advanced,75,210.95,Placed,Tier 1,Backend Developer,Campus Placement,94843
ST002625,21,Female,Freshman,Cybersecurity,72,30,3.14,Average,8,11,2,5,Yes,4,No,No,100,7,7,8,Intermediate,77,222.6,Placed,Tier 1,Penetration Tester,Campus Placement,70151
ST002626,20,Male,Sophomore,Software Engineering,94,17,3.3,Good,8,12,3,1,Yes,5,No,Yes,100,9,7,6,Advanced,82,236.0,Placed,Tier 1,DevOps Engineer,Campus Placement,85888
ST002627,23,Male,Sophomore,Business Analytics,81,19,2.78,Average,5,8,6,4,Yes,3,No,Yes,98,8,6,6,Advanced,78,198.1,Placed,Tier 1,Data Analyst,Campus Placement,92324
ST002628,19,Female,Senior,Cybersecurity,90,23,3.22,Good,6,8,1,2,Yes,5,Yes,Yes,100,9,8,6,Advanced,59,204.3,Not Placed,No Company,Not Placed,Not Applicable,0
ST002629,24,Female,Freshman,Computer Science,67,21,2.92,Average,7,10,2,5,Yes,5,No,Yes,100,9,8,9,Advanced,84,227.8,Placed,Tier 1,Backend Developer,Campus Placement,71957
ST002630,23,Female,Junior,Software Engineering,71,15,2.81,Average,8,11,2,3,Yes,4,Yes,Yes,100,9,8,7,Advanced,86,224.15,Placed,Tier 1,Software Engineer,Campus Placement,81061
ST002631,23,Female,Freshman,Business Analytics,97,15,3.24,Good,5,9,1,4,No,5,No,Yes,100,9,7,6,Advanced,74,210.1,Placed,Tier 1,Data Analyst,Internship Conversion,83687
ST002632,22,Female,Junior,Data Science,100,14,3.34,Good,8,9,2,1,Yes,5,No,No,100,8,5,9,Advanced,77,230.6,Placed,Tier 1,Data Scientist,Campus Placement,74999
ST002633,19,Male,Sophomore,Data Science,81,32,3.43,Good,7,5,2,3,Yes,4,Yes,No,100,10,6,7,Advanced,84,218.45,Placed,Tier 1,Data Analyst,Campus Placement,89688
ST002634,18,Male,Freshman,Software Engineering,80,19,2.72,Average,8,9,2,4,Yes,5,Yes,Yes,100,9,8,6,Advanced,93,225.3,Placed,Tier 1,Software Engineer,Campus Placement,104542
ST002635,20,Male,Senior,Computer Science,83,35,3.44,Good,7,7,3,1,Yes,5,No,Yes,100,8,7,7,Advanced,78,222.1,Placed,Tier 1,Backend Developer,Campus Placement,93648
ST002636,25,Male,Sophomore,Data Science,76,37,3.5,Good,7,8,0,3,Yes,4,No,Yes,97,6,6,10,Intermediate,72,213.6,Not Placed,No Company,Not Placed,Not Applicable,0
ST002637,20,Male,Senior,Artificial Intelligence,81,21,3.42,Good,9,8,2,4,Yes,5,No,Yes,100,10,6,8,Advanced,94,244.3,Placed,Tier 1,Data Scientist,Campus Placement,107431
ST002638,20,Female,Sophomore,Information Technology,73,28,3.01,Average,8,7,3,5,Yes,4,No,No,98,8,7,6,Advanced,74,210.05,Placed,Tier 1,IT Support Engineer,Campus Placement,83216
ST002639,26,Female,Junior,Business Analytics,96,21,3.53,Good,5,7,2,2,No,4,No,Yes,78,7,7,5,Intermediate,50,182.35,Not Placed,No Company,Not Placed,Not Applicable,0
ST002640,21,Female,Senior,Artificial Intelligence,84,15,3.2,Good,9,11,2,3,No,4,Yes,Yes,100,10,9,8,Advanced,80,235.0,Placed,Tier 1,Machine Learning Engineer,Campus Placement,104834
ST002641,22,Female,Junior,Computer Science,89,8,2.63,Average,4,1,3,3,Yes,0,Yes,Yes,64,8,9,6,Intermediate,47,132.65,Not Placed,No Company,Not Placed,Not Applicable,0
ST002642,23,Male,Freshman,Software Engineering,71,22,3.05,Average,8,9,3,4,Yes,4,No,Yes,100,8,7,7,Advanced,75,217.75,Not Placed,No Company,Not Placed,Not Applicable,0
ST002643,19,Female,Sophomore,Computer Science,81,31,3.13,Average,7,8,1,5,Yes,4,No,Yes,94,9,8,6,Advanced,79,210.15,Placed,Tier 1,Backend Developer,Off-Campus,107706
ST002644,20,Male,Sophomore,Computer Science,81,18,3.18,Average,7,9,3,2,No,3,Yes,No,100,9,9,7,Advanced,67,208.7,Placed,Tier 1,Backend Developer,Internship Conversion,91149
ST002645,19,Female,Senior,Software Engineering,83,20,3.31,Good,7,9,1,5,Yes,4,No,No,100,7,7,7,Advanced,59,204.65,Not Placed,No Company,Not Placed,Not Applicable,0
ST002646,21,Female,Junior,Information Technology,86,14,2.86,Average,4,3,2,2,Yes,3,No,Yes,72,7,5,5,Intermediate,51,154.0,Placed,Tier 2,Cloud Engineer,Off-Campus,52806
ST002647,19,Male,Junior,Data Science,92,25,3.19,Average,6,5,4,1,Yes,5,No,Yes,96,7,6,8,Advanced,81,212.15,Placed,Tier 1,Data Analyst,Campus Placement,99460
ST002648,24,Male,Senior,Data Science,73,27,3.1,Average,7,9,3,4,No,3,Yes,Yes,100,10,8,7,Advanced,63,207.5,Placed,Tier 1,AI Engineer,Internship Conversion,92453
